2015,1,3,6,DL,1672,DFW,TLV,1200,1214,14,14,1228,120,114,89,731,1457,11,1500,1508,8,No Delay,Short,false,false,Sunny,1000,6.7,Sunny,1000,20
2015,1,3,6,DL,2010,TLV,DFW,1215,1215,0,24,1239,155,153,123,731,1342,6,1350,1348,-2,No Delay,Short,false,false,Sunny,1000,20,Sunny,1000,6.7
2015,1,3,6,DL,2338,TLV,DCA,1220,1252,32,16,1308,104,94,74,547,1422,4,1404,1426,22,Delayed,Short,false,false,Sunny,1000,20,Sunny,1000,-0.5
2015,1,3,6,DL,1655,TLV,LAX,1220,1219,-1,21,1240,309,292,254,1947,1354,17,1429,1411,-18,No Delay,Median,false,false,Sunny,1000,20,Sunny,1000,24
2015,1,3,6,WN,2144,TLV,MCO,1225,1242,17,12,1254,85,78,61,404,1355,5,1350,1400,10,No Delay,Short,false,false,Sunny,1000,20,Sunny,1000,17.8
2015,1,3,6,DL,2125,BWI,TLV,1225,1221,-4,13,1234,120,122,99,577,1413,10,1425,1423,-2,No Delay,Short,false,false,Sunny,1000,-5.7,Sunny,1000,20
2015,1,3,6,DL,2373,TLV,MIA,1225,1227,2,11,1238,119,108,85,594,1403,12,1424,1415,-9,No Delay,Short,false,false,Sunny,1000,20,Partly cloudy,1003,25
2015,1,3,6,DL,1754,LAX,TLV,1225,1239,14,15,1254,253,253,225,1947,1939,13,1938,1952,14,No Delay,Median,false,false,Sunny,1000,24,Sunny,1000,20
2015,1,3,6,DL,1462,MSY,TLV,1228,1252,24,14,1306,82,81,59,425,1505,8,1450,1513,23,Delayed,Short,false,false,Overcast,1009,7.1,Sunny,1000,20
2015,1,3,6,WN,642,TLV,LAX,1230,1233,3,16,1249,310,305,266,1947,1415,23,1440,1438,-2,No Delay,Median,false,false,Sunny,1000,20,Sunny,1000,24
2015,1,3,6,WN,2132,BWI,TLV,1230,1228,-2,14,1242,115,126,100,577,1422,12,1425,1434,9,No Delay,Short,false,false,Sunny,1000,-5.7,Sunny,1000,20
2015,1,3,6,DL,2069,MCO,TLV,1230,1227,-3,20,1247,97,100,70,404,1357,10,1407,1407,0,No Delay,Short,false,false,Sunny,1000,17.8,Sunny,1000,20
2015,1,3,6,DL,1761,TLV,PHL,1230,1231,1,9,1240,123,103,85,666,1405,9,1433,1414,-19,No Delay,Short,false,false,Sunny,1000,20,Sunny,1000,-9
2015,1,3,6,WN,3494,DCA,TLV,1235,1234,-1,12,1246,105,119,99,547,1425,8,1420,1433,13,No Delay,Short,false,false,Sunny,1000,-0.5,Sunny,1000,20
2015,1,3,6,DL,2191,TLV,TPA,1238,1303,25,12,1315,87,75,58,406,1413,5,1405,1418,13,No Delay,Short,false,false,Sunny,1000,18.4,Sunny,1000,17.1
2015,1,3,6,DL,393,ORD,TLV,1240,1255,15,14,1309,120,107,86,606,1535,7,1540,1542,2,No Delay,Short,false,false,Cloudy,1006,-13.4,Sunny,1000,20
2015,1,3,6,DL,1095,CLT,TLV,1245,1245,0,27,1312,84,89,55,226,1407,7,1409,1414,5,No Delay,Short,false,false,Sunny,1000,5.9,Sunny,1000,20
2015,1,3,6,DL,1323,PHL,TLV,1245,1244,-1,12,1256,138,133,113,666,1449,8,1503,1457,-6,No Delay,Short,false,false,Sunny,1000,-9,Sunny,1000,20
2015,1,3,6,DL,1486,TLV,LGA,1245,1251,6,14,1305,134,122,93,762,1438,15,1459,1453,-6,No Delay,Short,false,false,Sunny,1000,20,Sunny,1000,-12.8
2015,1,3,6,DL,1891,TPA,TLV,1245,1258,13,21,1319,93,98,64,406,1423,13,1418,1436,18,Delayed,Short,false,false,Sunny,1000,16.2,Sunny,1000,20
2015,1,3,6,DL,2026,FLL,TLV,1245,1259,14,17,1316,120,111,85,581,1441,9,1445,1450,5,No Delay,Short,false,false,Partly cloudy,1003,24.7,Sunny,1000,20
2015,1,3,6,DL,1865,MIA,TLV,1250,1313,23,30,1343,119,125,88,594,1511,7,1449,1518,29,Delayed,Short,false,false,Partly cloudy,1003,24.9,Sunny,1000,18.4
2015,1,3,6,DL,151,DCA,TLV,1259,1252,-7,11,1303,119,113,94,547,1437,8,1458,1445,-13,No Delay,Short,false,false,Sunny,1000,-0.5,Sunny,1000,20
2015,1,3,6,WN,1165,MCO,TLV,1300,1309,9,15,1324,90,93,69,404,1433,9,1430,1442,12,No Delay,Short,false,false,Sunny,1000,18.1,Sunny,1000,18.4
2015,1,3,6,WN,275,TPA,TLV,1300,1354,54,20,1414,90,95,64,406,1518,11,1430,1529,59,Delayed,Short,false,false,Sunny,1000,17.1,Sunny,1000,18.4
2015,1,3,6,AA,356,DFW,TLV,1300,1331,31,12,1343,120,114,94,731,1617,8,1600,1625,25,Delayed,Short,false,false,Sunny,1000,7.7,Sunny,1000,18.4
2015,1,3,6,DL,2147,LGA,TLV,1300,1304,4,34,1338,164,172,124,762,1542,14,1544,1556,12,No Delay,Short,false,false,Sunny,1000,-12.6,Sunny,1000,18.4
2015,1,3,6,DL,2369,TLV,MCO,1303,1319,16,11,1330,87,79,60,404,1430,8,1430,1438,8,No Delay,Short,false,false,Sunny,1000,18.4,Sunny,1000,18.1
2015,1,3,6,DL,1947,TLV,FLL,1304,1301,-3,16,1317,113,115,94,581,1451,5,1457,1456,-1,No Delay,Short,false,false,Sunny,1000,18.4,Partly cloudy,1003,24.6
2015,1,3,6,DL,1239,DFW,TLV,1310,1331,21,21,1352,120,123,92,731,1624,10,1610,1634,24,Delayed,Short,false,false,Sunny,1000,7.7,Sunny,1000,18.4
2015,1,3,6,US,873,CLT,TLV,1314,1421,67,17,1438,83,77,54,226,1532,6,1437,1538,61,Heavy Delay,Short,false,false,Sunny,1000,6.5,Sunny,1000,16.8
2015,1,3,6,DL,2238,TLV,DCA,1320,1340,20,27,1407,100,101,71,547,1518,3,1500,1521,21,Delayed,Short,false,false,Sunny,1000,18.4,Sunny,1000,-0.3
2015,1,3,6,MQ,2813,TLV,ORD,1328,1413,45,14,1427,125,109,85,606,1452,10,1433,1502,29,Delayed,Short,false,false,Sunny,1000,16.8,Overcast,1009,-12.1
2015,1,3,6,WN,2276,FLL,TLV,1330,1428,58,25,1453,120,124,86,581,1619,13,1530,1632,62,Heavy Delay,Short,false,false,Cloudy,1006,24.6,Sunny,1000,16.8
2015,1,3,6,WN,331,LAX,TLV,1330,1427,57,9,1436,250,253,231,1947,2127,13,2040,2140,60,Delayed,Median,false,false,Sunny,1000,22.1,Sunny,1000,16.8
2015,1,3,6,DL,2169,MCO,TLV,1330,1325,-5,14,1339,93,87,66,404,1445,7,1503,1452,-11,No Delay,Short,false,false,Sunny,1000,18.1,Sunny,1000,18.4
2015,1,3,6,DL,1654,LAX,TLV,1330,1328,-2,15,1343,250,257,234,1947,2037,8,2040,2045,5,No Delay,Median,false,false,Sunny,1000,23,Sunny,1000,18.4
2015,1,3,6,DL,1755,TLV,LAX,1330,1420,50,15,1435,310,279,258,1947,1553,6,1540,1559,19,Delayed,Median,false,false,Sunny,1000,16.8,Sunny,1000,22.1
2015,1,3,6,DL,811,TLV,TPA,1340,1356,16,17,1413,85,82,60,406,1513,5,1505,1518,13,No Delay,Short,false,false,Sunny,1000,18.4,Sunny,1000,17.1
2015,1,3,6,DL,1495,BWI,TLV,1340,1338,-2,19,1357,122,124,98,577,1535,7,1542,1542,0,No Delay,Short,false,false,Sunny,1000,-4.8,Sunny,1000,18.4
2015,1,3,6,DL,1501,TLV,DFW,1340,1341,1,17,1358,150,145,121,731,1459,7,1510,1506,-4,No Delay,Short,false,false,Sunny,1000,18.4,Sunny,1000,7.7
2015,1,3,6,NK,165,DFW,TLV,1340,1405,25,20,1425,119,132,94,731,1659,18,1639,1717,38,Delayed,Short,false,false,Sunny,1000,8.8,Sunny,1000,16.8
2015,1,3,6,DL,1612,TLV,ORD,1342,1355,13,15,1410,128,108,86,606,1436,7,1450,1443,-7,No Delay,Short,false,false,Sunny,1000,18.4,Cloudy,1006,-12.8
2015,1,3,6,WN,1237,TLV,DCA,1345,1412,27,24,1436,100,100,71,547,1547,5,1525,1552,27,Delayed,Short,false,false,Sunny,1000,16.8,Sunny,1000,0
2015,1,3,6,DL,1425,TLV,BWI,1345,1405,20,29,1434,109,112,78,577,1552,5,1534,1557,23,Delayed,Short,false,false,Sunny,1000,16.8,Sunny,1000,-4
2015,1,3,6,DL,1827,FLL,TLV,1345,1344,-1,19,1403,122,121,91,581,1534,11,1547,1545,-2,No Delay,Short,false,false,Partly cloudy,1003,24.6,Sunny,1000,18.4
2015,1,3,6,DL,2091,TPA,TLV,1345,1346,1,15,1401,90,86,62,406,1503,9,1515,1512,-3,No Delay,Short,false,false,Sunny,1000,17.1,Sunny,1000,18.4
2015,1,3,6,DL,1586,TLV,LGA,1345,1406,21,23,1429,136,133,91,762,1600,19,1601,1619,18,Delayed,Short,false,false,Sunny,1000,16.8,Sunny,1000,-12.3
2015,1,3,6,WN,4288,TLV,MCO,1350,1347,-3,13,1400,90,85,63,404,1503,9,1520,1512,-8,No Delay,Short,false,false,Sunny,1000,18.4,Sunny,1000,18.1
2015,1,3,6,DL,1951,TLV,MIA,1350,1408,18,24,1432,119,113,85,594,1557,4,1549,1601,12,No Delay,Short,false,false,Sunny,1000,16.8,Partly cloudy,1003,24.9
2015,1,3,6,US,2046,TLV,CLT,1355,1355,0,20,1415,69,64,35,226,1450,9,1504,1459,-5,No Delay,Short,false,false,Sunny,1000,18.4,Sunny,1000,6.2
2015,1,3,6,DL,1058,TLV,MCO,1355,1414,19,23,1437,90,89,58,404,1535,8,1525,1543,18,Delayed,Short,false,false,Sunny,1000,16.8,Sunny,1000,18.3
2015,1,3,6,DL,2236,TLV,PHL,1355,1418,23,30,1448,126,122,83,666,1611,9,1601,1620,19,Delayed,Short,false,false,Sunny,1000,16.8,Sunny,1000,-8.8
2015,1,3,6,DL,2247,LGA,TLV,1359,1410,11,62,1512,167,193,122,762,1714,9,1646,1723,37,Delayed,Short,false,false,Sunny,1000,-12.3,Sunny,1000,16.8
2015,1,3,6,DL,2173,MIA,TLV,1400,1356,-4,34,1430,120,139,90,594,1600,15,1600,1615,15,No Delay,Short,false,false,Partly cloudy,1003,24.9,Sunny,1000,18.4
2015,1,3,6,DL,1726,TLV,FLL,1400,1404,4,24,1428,115,111,83,581,1551,4,1555,1555,0,No Delay,Short,false,false,Sunny,1000,16.8,Cloudy,1006,24.6
2015,1,3,6,WN,575,TLV,BWI,1415,1448,33,11,1459,105,94,78,577,1617,5,1600,1622,22,Delayed,Short,false,false,Sunny,1000,16.8,Sunny,1000,-4
2015,1,3,6,AA,125,DFW,TLV,1415,1602,107,19,1621,120,124,95,731,1856,10,1715,1906,111,Heavy Delay,Short,false,false,Sunny,1000,8.7,Sunny,1000,15.4
2015,1,3,6,EV,5694,ORD,TLV,1415,1542,87,12,1554,117,121,104,606,1838,5,1712,1843,91,Heavy Delay,Short,false,false,Overcast,1009,-11.5,Sunny,1000,15.2
2015,1,3,6,DL,1373,TLV,DCA,1420,1435,15,27,1502,99,97,67,547,1609,3,1559,1612,13,No Delay,Short,false,false,Sunny,1000,16.8,Sunny,1000,0
2015,1,3,6,DL,2269,MCO,TLV,1425,1424,-1,19,1443,100,93,66,404,1549,8,1605,1557,-8,No Delay,Short,false,false,Sunny,1000,18.3,Sunny,1000,16.8
2015,1,3,6,WN,1400,DCA,TLV,1430,1430,0,11,1441,105,116,95,547,1616,10,1615,1626,11,No Delay,Short,false,false,Sunny,1000,0,Sunny,1000,16.8
2015,1,3,6,DL,28,DFW,TLV,1430,1434,4,16,1450,120,121,96,731,1726,9,1730,1735,5,No Delay,Short,false,false,Sunny,1000,8.8,Sunny,1000,16.8
2015,1,3,6,DL,2372,TLV,TPA,1430,1429,-1,17,1446,85,79,58,406,1544,4,1555,1548,-7,No Delay,Short,false,false,Sunny,1000,16.8,Sunny,1000,18.1
2015,1,3,6,US,1777,TLV,PHL,1440,1433,-7,51,1524,119,155,97,666,1701,7,1639,1708,29,Delayed,Short,false,false,Sunny,1000,16.8,Sunny,1000,-8.8
2015,1,3,6,DL,2191,TPA,TLV,1445,1457,12,10,1507,94,84,63,406,1610,11,1619,1621,2,No Delay,Short,false,false,Sunny,1000,18.1,Sunny,1000,16.8
2015,1,3,6,DL,2446,FLL,TLV,1445,1452,7,38,1530,122,138,85,581,1655,15,1647,1710,23,Delayed,Short,false,false,Cloudy,1006,24.6,Sunny,1000,16.8
2015,1,3,6,WN,674,TLV,TPA,1450,1615,85,13,1628,85,79,62,406,1730,4,1615,1734,79,Heavy Delay,Short,false,false,Sunny,1000,15.4,Sunny,1000,17.9
2015,1,3,6,WN,1519,TLV,PHL,1455,1540,45,25,1605,120,128,94,666,1739,9,1655,1748,53,Delayed,Short,false,false,Sunny,1000,15.2,Sunny,1000,-8.6
2015,1,3,6,DL,897,TLV,MCO,1455,1456,1,12,1508,89,76,58,404,1606,6,1624,1612,-12,No Delay,Short,false,false,Sunny,1000,16.8,Sunny,1000,18.3
2015,1,3,6,DL,1293,TLV,MSY,1455,1509,14,19,1528,101,99,74,425,1542,6,1536,1548,12,No Delay,Short,false,false,Sunny,1000,15.2,Partly cloudy,1003,7.9
2015,1,3,6,WN,1823,TLV,FLL,1500,1613,73,9,1622,115,97,86,581,1748,2,1655,1750,55,Delayed,Short,false,false,Sunny,1000,15.4,Cloudy,1006,21.5
2015,1,3,6,WN,3503,TLV,LGA,1500,1504,4,10,1514,130,115,92,762,1646,13,1710,1659,-11,No Delay,Short,false,false,Sunny,1000,15.2,Sunny,1000,-12.1
2015,1,3,6,WN,580,TPA,TLV,1500,1523,23,10,1533,90,90,68,406,1641,12,1630,1653,23,Delayed,Short,false,false,Sunny,1000,19,Sunny,1000,15.2
2015,1,3,6,DL,1188,TLV,DFW,1500,1457,-3,17,1514,155,141,117,731,1611,7,1635,1618,-17,No Delay,Short,false,false,Sunny,1000,16.8,Sunny,1000,8.8
2015,1,3,6,DL,1334,MCO,TLV,1500,1505,5,16,1521,94,96,67,404,1628,13,1634,1641,7,No Delay,Short,false,false,Sunny,1000,18.6,Sunny,1000,15.2
2015,1,3,6,DL,221,LGA,TLV,1500,1456,-4,80,1616,169,217,131,762,1827,6,1749,1833,44,Delayed,Short,false,false,Sunny,1000,-12.3,Sunny,1000,16.8
2015,1,3,6,DL,1839,DCA,TLV,1500,1508,8,17,1525,115,110,86,547,1651,7,1655,1658,3,No Delay,Short,false,false,Sunny,1000,0.3,Sunny,1000,15.2
2015,1,3,6,DL,1626,TLV,FLL,1500,1512,12,17,1529,115,104,84,581,1653,3,1655,1656,1,No Delay,Short,false,false,Sunny,1000,15.2,Cloudy,1006,21.8
2015,1,3,6,DL,370,TLV,LAX,1503,1527,24,17,1544,310,278,255,1947,1659,6,1713,1705,-8,No Delay,Median,false,false,Sunny,1000,15.2,Sunny,1000,21.1
2015,1,3,6,WN,1125,MCO,TLV,1505,1505,0,14,1519,90,,,404,1920,14,1635,1934,,Heavy Delay,Short,false,false,Sunny,1000,18.6,Sunny,1000,15.2
2015,1,3,6,DL,1860,TLV,MIA,1505,1533,28,17,1550,117,112,89,594,1719,6,1702,1725,23,Delayed,Short,false,false,Sunny,1000,15.2,Partly cloudy,1003,24.8
2015,1,3,6,DL,1554,LAX,TLV,1505,1951,286,19,2010,250,246,223,1947,253,4,2215,257,282,Heavy Delay,Median,false,false,Clear,1000,18.2,Clear,1000,15.6
2015,1,3,6,DL,1824,TLV,BWI,1505,1518,13,20,1538,110,102,75,577,1653,7,1655,1700,5,No Delay,Short,false,false,Sunny,1000,15.2,Sunny,1000,-3.1
2015,1,3,6,WN,4561,TLV,MSY,1510,1528,18,32,1600,95,113,78,425,1618,3,1545,1621,36,Delayed,Short,false,false,Sunny,1000,15.2,Partly cloudy,1003,7.9
2015,1,3,6,DL,316,TLV,CLT,1510,1509,-1,24,1533,75,62,32,226,1605,6,1625,1611,-14,No Delay,Short,false,false,Sunny,1000,15.2,Sunny,1000,6.8
2015,1,3,6,AA,232,DFW,TLV,1515,1634,79,11,1645,125,113,92,731,1917,10,1820,1927,67,Heavy Delay,Short,false,false,Sunny,1000,8.7,Sunny,1000,15.4
2015,1,3,6,DL,64,MIA,TLV,1515,1516,1,23,1539,120,123,89,594,1708,11,1715,1719,4,No Delay,Short,false,false,Partly cloudy,1003,24.8,Sunny,1000,15.2
2015,1,3,6,DL,1761,PHL,TLV,1515,1510,-5,11,1521,142,132,111,666,1712,10,1737,1722,-15,No Delay,Short,false,false,Sunny,1000,-8.6,Sunny,1000,15.2
2015,1,3,6,WN,135,LGA,TLV,1520,1534,14,90,1704,170,232,132,762,1916,10,1810,1926,76,Heavy Delay,Short,false,false,Sunny,1000,-12.1,Sunny,1000,15.2
2015,1,3,6,DL,2038,TLV,DCA,1520,1533,13,19,1552,108,90,68,547,1700,3,1708,1703,-5,No Delay,Short,false,false,Sunny,1000,15.2,Sunny,1000,0.3
2015,1,3,6,US,1893,TLV,CLT,1530,1628,58,13,1641,74,56,36,226,1717,7,1644,1724,40,Delayed,Short,false,false,Sunny,1000,15.4,Sunny,1000,4.3
2015,1,3,6,AA,194,TLV,DFW,1530,1529,-1,28,1557,150,155,122,731,1659,5,1700,1704,4,No Delay,Short,false,false,Sunny,1000,15.2,Sunny,1000,9.8
2015,1,3,6,DL,1612,ORD,TLV,1530,1530,0,19,1549,118,133,102,606,1831,12,1828,1843,15,No Delay,Short,false,false,Overcast,1009,-11.5,Sunny,1000,15.2
2015,1,3,6,DL,2172,TLV,TPA,1535,1559,24,15,1614,88,79,59,406,1713,5,1703,1718,15,No Delay,Short,false,false,Sunny,1000,15.2,Sunny,1000,19
2015,1,3,6,DL,2369,MCO,TLV,1535,1537,2,20,1557,95,99,69,404,1706,10,1710,1716,6,No Delay,Short,false,false,Sunny,1000,18.6,Sunny,1000,15.2
2015,1,3,6,DL,811,TPA,TLV,1545,1603,18,16,1619,94,91,64,406,1723,11,1719,1734,15,No Delay,Short,false,false,Sunny,1000,17.9,Sunny,1000,15.4
2015,1,3,6,DL,1826,FLL,TLV,1545,1544,-1,27,1611,115,122,86,581,1737,9,1740,1746,6,No Delay,Short,false,false,Cloudy,1006,21.8,Sunny,1000,15.2
2015,1,3,6,DL,1786,TLV,LGA,1545,1543,-2,16,1559,134,116,92,762,1731,8,1759,1739,-20,No Delay,Short,false,false,Sunny,1000,15.2,Sunny,1000,-12.1
2015,1,3,6,DL,1943,TLV,MCO,1555,1552,-3,17,1609,87,86,61,404,1710,8,1722,1718,-4,No Delay,Short,false,false,Sunny,1000,15.2,Sunny,1000,18.6
2015,1,3,6,US,1843,CLT,TLV,1600,1557,-3,15,1612,73,77,51,226,1703,11,1713,1714,1,No Delay,Short,false,false,Sunny,1000,6.8,Sunny,1000,15.2
2015,1,3,6,DL,1939,DCA,TLV,1600,1614,14,15,1629,120,114,90,547,1759,9,1800,1808,8,No Delay,Short,false,false,Sunny,1000,-1.2,Sunny,1000,15.4
2015,1,3,6,DL,2447,LGA,TLV,1600,1608,8,71,1719,171,218,131,762,1930,16,1851,1946,55,Delayed,Short,false,false,Sunny,1000,-13.2,Sunny,1000,15.4
2015,1,3,6,DL,1501,DFW,TLV,1600,1602,2,15,1617,123,114,90,731,1847,9,1903,1856,-7,No Delay,Short,false,false,Sunny,1000,8.7,Sunny,1000,15.4
2015,1,3,6,DL,1527,TLV,FLL,1600,1613,13,14,1627,111,101,84,581,1751,3,1751,1754,3,No Delay,Short,false,false,Sunny,1000,15.4,Cloudy,1006,21.5
2015,1,3,6,NK,600,FLL,TLV,1607,1617,10,16,1633,118,115,88,581,1801,11,1805,1812,7,No Delay,Short,false,false,Cloudy,1006,21.5,Sunny,1000,15.4
2015,1,3,6,DL,2160,TLV,MIA,1610,1605,-5,15,1620,116,107,87,594,1747,5,1806,1752,-14,No Delay,Short,false,false,Sunny,1000,15.4,Partly cloudy,1003,23.5
2015,1,3,6,DL,1810,TLV,DFW,1610,1609,-1,18,1627,154,143,116,731,1723,9,1744,1732,-12,No Delay,Short,false,false,Sunny,1000,15.4,Sunny,1000,8.7
2015,1,3,6,DL,1246,TLV,BWI,1615,1611,-4,24,1635,108,107,76,577,1751,7,1803,1758,-5,No Delay,Short,false,false,Sunny,1000,15.4,Sunny,1000,-2.9
2015,1,3,6,DL,1425,BWI,TLV,1615,1648,33,13,1701,123,118,99,577,1840,6,1818,1846,28,Delayed,Short,false,false,Sunny,1000,-2.9,Sunny,1000,15.4
2015,1,3,6,DL,392,TLV,ORD,1615,1617,2,18,1635,127,109,84,606,1659,7,1722,1706,-16,No Delay,Short,false,false,Sunny,1000,15.4,Overcast,1009,-11.1
2015,1,3,6,US,2015,PHL,TLV,1620,1702,42,14,1716,143,132,112,666,1908,6,1843,1914,31,Delayed,Short,false,false,Sunny,1000,-7.9,Sunny,1000,15.6
